INFO 2020-09-22 01:07:08,100 autoreload 6852 10088 Watching for file changes with StatReloader
DEBUG 2020-09-22 01:09:45,252 utils 6852 3168 (0.000) SELECT (1) AS `a` FROM `core_order` WHERE (NOT `core_order`.`ordered` AND `core_order`.`user_id` = 1) LIMIT 1; args=(1,)
DEBUG 2020-09-22 01:09:45,310 utils 6852 3168 (0.000) SELECT `core_order`.`id`, `core_order`.`user_id`, `core_order`.`ref_code`, `core_order`.`start_date`, `core_order`.`ordered_date`, `core_order`.`ordered`, `core_order`.`coupon_id`, `core_order`.`purchased`, `core_order`.`refund_requested`, `core_order`.`refund_granted` FROM `core_order` WHERE (NOT `core_order`.`ordered` AND `core_order`.`user_id` = 1) LIMIT 1; args=(1,)
DEBUG 2020-09-22 01:09:45,312 utils 6852 5664 (0.016) SELECT `core_item`.`id`, `core_item`.`user_id`, `core_item`.`title`, `core_item`.`slug`, `core_item`.`description`, `core_item`.`old_img`, `core_item`.`new_img`, `core_item`.`price`, `core_item`.`discount_price`, `core_item`.`is_free`, `core_item`.`item_type`, `core_item`.`is_ordered`, `core_item`.`download_file`, `core_item`.`downloads`, `core_item`.`views`, `core_item`.`category_id`, `core_item`.`created_at`, `core_item`.`updated_at` FROM `core_item` INNER JOIN `core_order_items` ON (`core_item`.`id` = `core_order_items`.`item_id`) WHERE `core_order_items`.`order_id` = 1; args=(1,)
DEBUG 2020-09-22 01:09:45,358 utils 6852 3168 (0.000) SELECT `core_item`.`id`, `core_item`.`user_id`, `core_item`.`title`, `core_item`.`slug`, `core_item`.`description`, `core_item`.`old_img`, `core_item`.`new_img`, `core_item`.`price`, `core_item`.`discount_price`, `core_item`.`is_free`, `core_item`.`item_type`, `core_item`.`is_ordered`, `core_item`.`download_file`, `core_item`.`downloads`, `core_item`.`views`, `core_item`.`category_id`, `core_item`.`created_at`, `core_item`.`updated_at` FROM `core_item` WHERE NOT `core_item`.`is_free`; args=()
DEBUG 2020-09-22 01:09:45,370 utils 6852 5664 (0.000) SELECT DISTINCT `taggit_tag`.`id`, `taggit_tag`.`name`, `taggit_tag`.`slug` FROM `taggit_tag` INNER JOIN `taggit_taggeditem` ON (`taggit_tag`.`id` = `taggit_taggeditem`.`tag_id`) INNER JOIN `django_content_type` ON (`taggit_taggeditem`.`content_type_id` = `django_content_type`.`id`) WHERE (`django_content_type`.`app_label` = 'core' AND `django_content_type`.`model` = 'item' AND `taggit_taggeditem`.`object_id` = 2); args=('core', 'item', 2)
DEBUG 2020-09-22 01:09:45,413 utils 6852 3168 (0.000) SELECT `core_item`.`id`, `core_item`.`user_id`, `core_item`.`title`, `core_item`.`slug`, `core_item`.`description`, `core_item`.`old_img`, `core_item`.`new_img`, `core_item`.`price`, `core_item`.`discount_price`, `core_item`.`is_free`, `core_item`.`item_type`, `core_item`.`is_ordered`, `core_item`.`download_file`, `core_item`.`downloads`, `core_item`.`views`, `core_item`.`category_id`, `core_item`.`created_at`, `core_item`.`updated_at` FROM `core_item` INNER JOIN `core_order_items` ON (`core_item`.`id` = `core_order_items`.`item_id`) WHERE `core_order_items`.`order_id` = 1; args=(1,)
DEBUG 2020-09-22 01:09:45,433 utils 6852 5664 (0.000) SELECT DISTINCT `taggit_tag`.`id`, `taggit_tag`.`name`, `taggit_tag`.`slug` FROM `taggit_tag` INNER JOIN `taggit_taggeditem` ON (`taggit_tag`.`id` = `taggit_taggeditem`.`tag_id`) INNER JOIN `django_content_type` ON (`taggit_taggeditem`.`content_type_id` = `django_content_type`.`id`) WHERE (`django_content_type`.`app_label` = 'core' AND `django_content_type`.`model` = 'item' AND `taggit_taggeditem`.`object_id` = 5); args=('core', 'item', 5)
DEBUG 2020-09-22 01:09:45,469 utils 6852 3168 (0.015) SELECT `core_item`.`id`, `core_item`.`user_id`, `core_item`.`title`, `core_item`.`slug`, `core_item`.`description`, `core_item`.`old_img`, `core_item`.`new_img`, `core_item`.`price`, `core_item`.`discount_price`, `core_item`.`is_free`, `core_item`.`item_type`, `core_item`.`is_ordered`, `core_item`.`download_file`, `core_item`.`downloads`, `core_item`.`views`, `core_item`.`category_id`, `core_item`.`created_at`, `core_item`.`updated_at` FROM `core_item` INNER JOIN `core_order_items` ON (`core_item`.`id` = `core_order_items`.`item_id`) WHERE `core_order_items`.`order_id` = 1; args=(1,)
DEBUG 2020-09-22 01:09:45,494 utils 6852 5664 (0.000) SELECT `core_item`.`id`, `core_item`.`user_id`, `core_item`.`title`, `core_item`.`slug`, `core_item`.`description`, `core_item`.`old_img`, `core_item`.`new_img`, `core_item`.`price`, `core_item`.`discount_price`, `core_item`.`is_free`, `core_item`.`item_type`, `core_item`.`is_ordered`, `core_item`.`download_file`, `core_item`.`downloads`, `core_item`.`views`, `core_item`.`category_id`, `core_item`.`created_at`, `core_item`.`updated_at` FROM `core_item` INNER JOIN `core_order_items` ON (`core_item`.`id` = `core_order_items`.`item_id`) WHERE `core_order_items`.`order_id` = 1; args=(1,)
DEBUG 2020-09-22 01:09:45,522 utils 6852 3168 (0.000) SELECT `core_item`.`id`, `core_item`.`user_id`, `core_item`.`title`, `core_item`.`slug`, `core_item`.`description`, `core_item`.`old_img`, `core_item`.`new_img`, `core_item`.`price`, `core_item`.`discount_price`, `core_item`.`is_free`, `core_item`.`item_type`, `core_item`.`is_ordered`, `core_item`.`download_file`, `core_item`.`downloads`, `core_item`.`views`, `core_item`.`category_id`, `core_item`.`created_at`, `core_item`.`updated_at` FROM `core_item` INNER JOIN `core_order_items` ON (`core_item`.`id` = `core_order_items`.`item_id`) WHERE `core_order_items`.`order_id` = 1; args=(1,)
DEBUG 2020-09-22 01:09:45,566 utils 6852 5664 (0.000) SELECT `core_coupon`.`id`, `core_coupon`.`code`, `core_coupon`.`amount` FROM `core_coupon` WHERE `core_coupon`.`id` = 1 LIMIT 21; args=(1,)
DEBUG 2020-09-22 01:09:45,595 utils 6852 3168 (0.000) SELECT `core_item`.`id`, `core_item`.`user_id`, `core_item`.`title`, `core_item`.`slug`, `core_item`.`description`, `core_item`.`old_img`, `core_item`.`new_img`, `core_item`.`price`, `core_item`.`discount_price`, `core_item`.`is_free`, `core_item`.`item_type`, `core_item`.`is_ordered`, `core_item`.`download_file`, `core_item`.`downloads`, `core_item`.`views`, `core_item`.`category_id`, `core_item`.`created_at`, `core_item`.`updated_at` FROM `core_item` INNER JOIN `core_order_items` ON (`core_item`.`id` = `core_order_items`.`item_id`) WHERE `core_order_items`.`order_id` = 1; args=(1,)
DEBUG 2020-09-22 01:09:45,652 utils 6852 5664 (0.000) SELECT `core_item`.`id`, `core_item`.`user_id`, `core_item`.`title`, `core_item`.`slug`, `core_item`.`description`, `core_item`.`old_img`, `core_item`.`new_img`, `core_item`.`price`, `core_item`.`discount_price`, `core_item`.`is_free`, `core_item`.`item_type`, `core_item`.`is_ordered`, `core_item`.`download_file`, `core_item`.`downloads`, `core_item`.`views`, `core_item`.`category_id`, `core_item`.`created_at`, `core_item`.`updated_at` FROM `core_item` INNER JOIN `core_order_items` ON (`core_item`.`id` = `core_order_items`.`item_id`) WHERE `core_order_items`.`order_id` = 1; args=(1,)
DEBUG 2020-09-22 01:09:45,677 utils 6852 3168 (0.000) SELECT DISTINCT `taggit_tag`.`id`, `taggit_tag`.`name`, `taggit_tag`.`slug` FROM `taggit_tag` INNER JOIN `taggit_taggeditem` ON (`taggit_tag`.`id` = `taggit_taggeditem`.`tag_id`) INNER JOIN `django_content_type` ON (`taggit_taggeditem`.`content_type_id` = `django_content_type`.`id`) WHERE (`django_content_type`.`app_label` = 'core' AND `django_content_type`.`model` = 'item' AND `taggit_taggeditem`.`object_id` = 1); args=('core', 'item', 1)
DEBUG 2020-09-22 01:09:45,755 utils 6852 5664 (0.000) SELECT COUNT(*) AS `__count` FROM `core_item` INNER JOIN `core_order_items` ON (`core_item`.`id` = `core_order_items`.`item_id`) WHERE `core_order_items`.`order_id` = 1; args=(1,)
DEBUG 2020-09-22 01:09:45,764 utils 6852 3168 (0.000) SELECT DISTINCT `taggit_tag`.`id`, `taggit_tag`.`name`, `taggit_tag`.`slug` FROM `taggit_tag` INNER JOIN `taggit_taggeditem` ON (`taggit_tag`.`id` = `taggit_taggeditem`.`tag_id`) INNER JOIN `django_content_type` ON (`taggit_taggeditem`.`content_type_id` = `django_content_type`.`id`) WHERE (`django_content_type`.`app_label` = 'core' AND `django_content_type`.`model` = 'item' AND `taggit_taggeditem`.`object_id` = 4); args=('core', 'item', 4)
DEBUG 2020-09-22 01:09:45,846 utils 6852 5664 (0.000) SELECT `users_user`.`id`, `users_user`.`password`, `users_user`.`last_login`, `users_user`.`is_superuser`, `users_user`.`first_name`, `users_user`.`last_name`, `users_user`.`is_staff`, `users_user`.`is_active`, `users_user`.`date_joined`, `users_user`.`ip_address`, `users_user`.`username`, `users_user`.`image`, `users_user`.`email` FROM `users_user` WHERE `users_user`.`id` = 1 LIMIT 21; args=(1,)
INFO 2020-09-22 01:09:45,853 basehttp 6852 3168 "GET /api/extra-items HTTP/1.1" 200 1526
DEBUG 2020-09-22 01:09:45,911 utils 6852 5664 (0.000) SELECT `auth_group`.`id`, `auth_group`.`name` FROM `auth_group` INNER JOIN `users_user_groups` ON (`auth_group`.`id` = `users_user_groups`.`group_id`) WHERE `users_user_groups`.`user_id` = 1; args=(1,)
DEBUG 2020-09-22 01:09:45,959 utils 6852 5664 (0.000) SELECT `auth_permission`.`id`, `auth_permission`.`name`, `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `users_user_user_permissions` ON (`auth_permission`.`id` = `users_user_user_permissions`.`permission_id`) INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `users_user_user_permissions`.`user_id` = 1 ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(1,)
INFO 2020-09-22 01:09:45,986 basehttp 6852 5664 "GET /api/cart-list HTTP/1.1" 200 2213
DEBUG 2020-09-22 01:09:46,032 utils 6852 5664 (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
DEBUG 2020-09-22 01:09:46,092 utils 6852 5664 (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2020-09-21 17:09:45.995082' AND `django_session`.`session_key` = 'tenkim6qe33juuchi4728hdk9kqxbukq') LIMIT 21; args=('2020-09-21 17:09:45.995082', 'tenkim6qe33juuchi4728hdk9kqxbukq')
DEBUG 2020-09-22 01:09:46,152 utils 6852 5664 (0.000) SELECT `users_user`.`id`, `users_user`.`password`, `users_user`.`last_login`, `users_user`.`is_superuser`, `users_user`.`first_name`, `users_user`.`last_name`, `users_user`.`is_staff`, `users_user`.`is_active`, `users_user`.`date_joined`, `users_user`.`ip_address`, `users_user`.`username`, `users_user`.`image`, `users_user`.`email` FROM `users_user` WHERE `users_user`.`id` = 1 LIMIT 21; args=(1,)
DEBUG 2020-09-22 01:09:46,257 utils 6852 5664 (0.032) SELECT `core_order`.`id`, `core_order`.`user_id`, `core_order`.`ref_code`, `core_order`.`start_date`, `core_order`.`ordered_date`, `core_order`.`ordered`, `core_order`.`coupon_id`, `core_order`.`purchased`, `core_order`.`refund_requested`, `core_order`.`refund_granted` FROM `core_order` WHERE (NOT `core_order`.`ordered` AND `core_order`.`user_id` = 1); args=(1,)
DEBUG 2020-09-22 01:09:46,329 utils 6852 5664 (0.016) SELECT `core_item`.`id`, `core_item`.`user_id`, `core_item`.`title`, `core_item`.`slug`, `core_item`.`description`, `core_item`.`old_img`, `core_item`.`new_img`, `core_item`.`price`, `core_item`.`discount_price`, `core_item`.`is_free`, `core_item`.`item_type`, `core_item`.`is_ordered`, `core_item`.`download_file`, `core_item`.`downloads`, `core_item`.`views`, `core_item`.`category_id`, `core_item`.`created_at`, `core_item`.`updated_at` FROM `core_item` INNER JOIN `core_order_items` ON (`core_item`.`id` = `core_order_items`.`item_id`) WHERE `core_order_items`.`order_id` = 1; args=(1,)
DEBUG 2020-09-22 01:09:46,412 utils 6852 5664 (0.000) SELECT DISTINCT `taggit_tag`.`id`, `taggit_tag`.`name`, `taggit_tag`.`slug` FROM `taggit_tag` INNER JOIN `taggit_taggeditem` ON (`taggit_tag`.`id` = `taggit_taggeditem`.`tag_id`) INNER JOIN `django_content_type` ON (`taggit_taggeditem`.`content_type_id` = `django_content_type`.`id`) WHERE (`django_content_type`.`app_label` = 'core' AND `django_content_type`.`model` = 'item' AND `taggit_taggeditem`.`object_id` = 2); args=('core', 'item', 2)
DEBUG 2020-09-22 01:09:46,463 utils 6852 5664 (0.000) SELECT DISTINCT `taggit_tag`.`id`, `taggit_tag`.`name`, `taggit_tag`.`slug` FROM `taggit_tag` INNER JOIN `taggit_taggeditem` ON (`taggit_tag`.`id` = `taggit_taggeditem`.`tag_id`) INNER JOIN `django_content_type` ON (`taggit_taggeditem`.`content_type_id` = `django_content_type`.`id`) WHERE (`django_content_type`.`app_label` = 'core' AND `django_content_type`.`model` = 'item' AND `taggit_taggeditem`.`object_id` = 5); args=('core', 'item', 5)
DEBUG 2020-09-22 01:09:46,516 utils 6852 5664 (0.000) SELECT `core_item`.`id`, `core_item`.`user_id`, `core_item`.`title`, `core_item`.`slug`, `core_item`.`description`, `core_item`.`old_img`, `core_item`.`new_img`, `core_item`.`price`, `core_item`.`discount_price`, `core_item`.`is_free`, `core_item`.`item_type`, `core_item`.`is_ordered`, `core_item`.`download_file`, `core_item`.`downloads`, `core_item`.`views`, `core_item`.`category_id`, `core_item`.`created_at`, `core_item`.`updated_at` FROM `core_item` INNER JOIN `core_order_items` ON (`core_item`.`id` = `core_order_items`.`item_id`) WHERE `core_order_items`.`order_id` = 1; args=(1,)
DEBUG 2020-09-22 01:09:46,567 utils 6852 5664 (0.000) SELECT `core_coupon`.`id`, `core_coupon`.`code`, `core_coupon`.`amount` FROM `core_coupon` WHERE `core_coupon`.`id` = 1 LIMIT 21; args=(1,)
DEBUG 2020-09-22 01:09:46,626 utils 6852 5664 (0.000) SELECT `core_item`.`id`, `core_item`.`user_id`, `core_item`.`title`, `core_item`.`slug`, `core_item`.`description`, `core_item`.`old_img`, `core_item`.`new_img`, `core_item`.`price`, `core_item`.`discount_price`, `core_item`.`is_free`, `core_item`.`item_type`, `core_item`.`is_ordered`, `core_item`.`download_file`, `core_item`.`downloads`, `core_item`.`views`, `core_item`.`category_id`, `core_item`.`created_at`, `core_item`.`updated_at` FROM `core_item` INNER JOIN `core_order_items` ON (`core_item`.`id` = `core_order_items`.`item_id`) WHERE `core_order_items`.`order_id` = 1; args=(1,)
DEBUG 2020-09-22 01:09:46,679 utils 6852 5664 (0.000) SELECT COUNT(*) AS `__count` FROM `core_item` INNER JOIN `core_order_items` ON (`core_item`.`id` = `core_order_items`.`item_id`) WHERE `core_order_items`.`order_id` = 1; args=(1,)
DEBUG 2020-09-22 01:09:46,733 utils 6852 5664 (0.000) SELECT `users_user`.`id`, `users_user`.`password`, `users_user`.`last_login`, `users_user`.`is_superuser`, `users_user`.`first_name`, `users_user`.`last_name`, `users_user`.`is_staff`, `users_user`.`is_active`, `users_user`.`date_joined`, `users_user`.`ip_address`, `users_user`.`username`, `users_user`.`image`, `users_user`.`email` FROM `users_user` WHERE `users_user`.`id` = 1 LIMIT 21; args=(1,)
DEBUG 2020-09-22 01:09:46,787 utils 6852 5664 (0.000) SELECT `auth_group`.`id`, `auth_group`.`name` FROM `auth_group` INNER JOIN `users_user_groups` ON (`auth_group`.`id` = `users_user_groups`.`group_id`) WHERE `users_user_groups`.`user_id` = 1; args=(1,)
DEBUG 2020-09-22 01:09:46,837 utils 6852 5664 (0.000) SELECT `auth_permission`.`id`, `auth_permission`.`name`, `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `users_user_user_permissions` ON (`auth_permission`.`id` = `users_user_user_permissions`.`permission_id`) INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `users_user_user_permissions`.`user_id` = 1 ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(1,)
INFO 2020-09-22 01:09:46,881 basehttp 6852 5664 "GET /api/cart-list HTTP/1.1" 200 2213
DEBUG 2020-09-22 01:09:58,929 utils 6852 2520 (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
DEBUG 2020-09-22 01:09:59,118 utils 6852 2520 (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
DEBUG 2020-09-22 01:09:59,385 utils 6852 2520 (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2020-09-21 17:09:58.839476' AND `django_session`.`session_key` = 'tenkim6qe33juuchi4728hdk9kqxbukq') LIMIT 21; args=('2020-09-21 17:09:58.839476', 'tenkim6qe33juuchi4728hdk9kqxbukq')
DEBUG 2020-09-22 01:09:59,535 utils 6852 2520 (0.000) SELECT `users_user`.`id`, `users_user`.`password`, `users_user`.`last_login`, `users_user`.`is_superuser`, `users_user`.`first_name`, `users_user`.`last_name`, `users_user`.`is_staff`, `users_user`.`is_active`, `users_user`.`date_joined`, `users_user`.`ip_address`, `users_user`.`username`, `users_user`.`image`, `users_user`.`email` FROM `users_user` WHERE `users_user`.`id` = 1 LIMIT 21; args=(1,)
INFO 2020-09-22 01:09:59,949 basehttp 6852 2520 "GET /photoshop-templates/ HTTP/1.1" 200 26006
DEBUG 2020-09-22 01:10:01,082 utils 6852 2520 (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
DEBUG 2020-09-22 01:10:01,093 utils 6852 13872 (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
DEBUG 2020-09-22 01:10:01,221 utils 6852 2520 (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2020-09-21 17:10:01.037542' AND `django_session`.`session_key` = 'tenkim6qe33juuchi4728hdk9kqxbukq') LIMIT 21; args=('2020-09-21 17:10:01.037542', 'tenkim6qe33juuchi4728hdk9kqxbukq')
DEBUG 2020-09-22 01:10:01,228 utils 6852 13872 (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
DEBUG 2020-09-22 01:10:01,304 utils 6852 2520 (0.000) SELECT `users_user`.`id`, `users_user`.`password`, `users_user`.`last_login`, `users_user`.`is_superuser`, `users_user`.`first_name`, `users_user`.`last_name`, `users_user`.`is_staff`, `users_user`.`is_active`, `users_user`.`date_joined`, `users_user`.`ip_address`, `users_user`.`username`, `users_user`.`image`, `users_user`.`email` FROM `users_user` WHERE `users_user`.`id` = 1 LIMIT 21; args=(1,)
DEBUG 2020-09-22 01:10:01,319 utils 6852 13872 (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2020-09-21 17:10:01.045201' AND `django_session`.`session_key` = 'tenkim6qe33juuchi4728hdk9kqxbukq') LIMIT 21; args=('2020-09-21 17:10:01.045201', 'tenkim6qe33juuchi4728hdk9kqxbukq')
DEBUG 2020-09-22 01:10:01,388 utils 6852 2520 (0.000) SELECT `core_item`.`id`, `core_item`.`user_id`, `core_item`.`title`, `core_item`.`slug`, `core_item`.`description`, `core_item`.`old_img`, `core_item`.`new_img`, `core_item`.`price`, `core_item`.`discount_price`, `core_item`.`is_free`, `core_item`.`item_type`, `core_item`.`is_ordered`, `core_item`.`download_file`, `core_item`.`downloads`, `core_item`.`views`, `core_item`.`category_id`, `core_item`.`created_at`, `core_item`.`updated_at` FROM `core_item` WHERE `core_item`.`item_type` = 'Photoshop'; args=('Photoshop',)
DEBUG 2020-09-22 01:10:01,408 utils 6852 13872 (0.000) SELECT `users_user`.`id`, `users_user`.`password`, `users_user`.`last_login`, `users_user`.`is_superuser`, `users_user`.`first_name`, `users_user`.`last_name`, `users_user`.`is_staff`, `users_user`.`is_active`, `users_user`.`date_joined`, `users_user`.`ip_address`, `users_user`.`username`, `users_user`.`image`, `users_user`.`email` FROM `users_user` WHERE `users_user`.`id` = 1 LIMIT 21; args=(1,)
DEBUG 2020-09-22 01:10:01,460 utils 6852 2520 (0.000) SELECT DISTINCT `taggit_tag`.`id`, `taggit_tag`.`name`, `taggit_tag`.`slug` FROM `taggit_tag` INNER JOIN `taggit_taggeditem` ON (`taggit_tag`.`id` = `taggit_taggeditem`.`tag_id`) INNER JOIN `django_content_type` ON (`taggit_taggeditem`.`content_type_id` = `django_content_type`.`id`) WHERE (`django_content_type`.`app_label` = 'core' AND `django_content_type`.`model` = 'item' AND `taggit_taggeditem`.`object_id` = 4); args=('core', 'item', 4)
DEBUG 2020-09-22 01:10:01,485 utils 6852 13872 (0.000) SELECT `core_order`.`id`, `core_order`.`user_id`, `core_order`.`ref_code`, `core_order`.`start_date`, `core_order`.`ordered_date`, `core_order`.`ordered`, `core_order`.`coupon_id`, `core_order`.`purchased`, `core_order`.`refund_requested`, `core_order`.`refund_granted` FROM `core_order` WHERE (NOT `core_order`.`ordered` AND `core_order`.`user_id` = 1); args=(1,)
DEBUG 2020-09-22 01:10:01,535 utils 6852 2520 (0.000) SELECT DISTINCT `taggit_tag`.`id`, `taggit_tag`.`name`, `taggit_tag`.`slug` FROM `taggit_tag` INNER JOIN `taggit_taggeditem` ON (`taggit_tag`.`id` = `taggit_taggeditem`.`tag_id`) INNER JOIN `django_content_type` ON (`taggit_taggeditem`.`content_type_id` = `django_content_type`.`id`) WHERE (`django_content_type`.`app_label` = 'core' AND `django_content_type`.`model` = 'item' AND `taggit_taggeditem`.`object_id` = 5); args=('core', 'item', 5)
DEBUG 2020-09-22 01:10:01,557 utils 6852 13872 (0.000) SELECT `core_item`.`id`, `core_item`.`user_id`, `core_item`.`title`, `core_item`.`slug`, `core_item`.`description`, `core_item`.`old_img`, `core_item`.`new_img`, `core_item`.`price`, `core_item`.`discount_price`, `core_item`.`is_free`, `core_item`.`item_type`, `core_item`.`is_ordered`, `core_item`.`download_file`, `core_item`.`downloads`, `core_item`.`views`, `core_item`.`category_id`, `core_item`.`created_at`, `core_item`.`updated_at` FROM `core_item` INNER JOIN `core_order_items` ON (`core_item`.`id` = `core_order_items`.`item_id`) WHERE `core_order_items`.`order_id` = 1; args=(1,)
DEBUG 2020-09-22 01:10:01,611 utils 6852 2520 (0.000) SELECT DISTINCT `taggit_tag`.`id`, `taggit_tag`.`name`, `taggit_tag`.`slug` FROM `taggit_tag` INNER JOIN `taggit_taggeditem` ON (`taggit_tag`.`id` = `taggit_taggeditem`.`tag_id`) INNER JOIN `django_content_type` ON (`taggit_taggeditem`.`content_type_id` = `django_content_type`.`id`) WHERE (`django_content_type`.`app_label` = 'core' AND `django_content_type`.`model` = 'item' AND `taggit_taggeditem`.`object_id` = 6); args=('core', 'item', 6)
DEBUG 2020-09-22 01:10:01,632 utils 6852 13872 (0.000) SELECT DISTINCT `taggit_tag`.`id`, `taggit_tag`.`name`, `taggit_tag`.`slug` FROM `taggit_tag` INNER JOIN `taggit_taggeditem` ON (`taggit_tag`.`id` = `taggit_taggeditem`.`tag_id`) INNER JOIN `django_content_type` ON (`taggit_taggeditem`.`content_type_id` = `django_content_type`.`id`) WHERE (`django_content_type`.`app_label` = 'core' AND `django_content_type`.`model` = 'item' AND `taggit_taggeditem`.`object_id` = 2); args=('core', 'item', 2)
INFO 2020-09-22 01:10:01,685 basehttp 6852 2520 "GET /api/photoshop-list HTTP/1.1" 200 2156
DEBUG 2020-09-22 01:10:01,713 utils 6852 13872 (0.000) SELECT DISTINCT `taggit_tag`.`id`, `taggit_tag`.`name`, `taggit_tag`.`slug` FROM `taggit_tag` INNER JOIN `taggit_taggeditem` ON (`taggit_tag`.`id` = `taggit_taggeditem`.`tag_id`) INNER JOIN `django_content_type` ON (`taggit_taggeditem`.`content_type_id` = `django_content_type`.`id`) WHERE (`django_content_type`.`app_label` = 'core' AND `django_content_type`.`model` = 'item' AND `taggit_taggeditem`.`object_id` = 5); args=('core', 'item', 5)
INFO 2020-09-22 01:10:01,727 basehttp 6852 2520 "GET /media/shop/4_GVAzah3.jpg HTTP/1.1" 304 0
INFO 2020-09-22 01:10:01,741 basehttp 6852 2520 "GET /media/shop/5_bJA3kZ9.png HTTP/1.1" 304 0
DEBUG 2020-09-22 01:10:01,810 utils 6852 13872 (0.000) SELECT `core_item`.`id`, `core_item`.`user_id`, `core_item`.`title`, `core_item`.`slug`, `core_item`.`description`, `core_item`.`old_img`, `core_item`.`new_img`, `core_item`.`price`, `core_item`.`discount_price`, `core_item`.`is_free`, `core_item`.`item_type`, `core_item`.`is_ordered`, `core_item`.`download_file`, `core_item`.`downloads`, `core_item`.`views`, `core_item`.`category_id`, `core_item`.`created_at`, `core_item`.`updated_at` FROM `core_item` INNER JOIN `core_order_items` ON (`core_item`.`id` = `core_order_items`.`item_id`) WHERE `core_order_items`.`order_id` = 1; args=(1,)
DEBUG 2020-09-22 01:10:01,861 utils 6852 13872 (0.016) SELECT `core_coupon`.`id`, `core_coupon`.`code`, `core_coupon`.`amount` FROM `core_coupon` WHERE `core_coupon`.`id` = 1 LIMIT 21; args=(1,)
DEBUG 2020-09-22 01:10:01,948 utils 6852 13872 (0.000) SELECT `core_item`.`id`, `core_item`.`user_id`, `core_item`.`title`, `core_item`.`slug`, `core_item`.`description`, `core_item`.`old_img`, `core_item`.`new_img`, `core_item`.`price`, `core_item`.`discount_price`, `core_item`.`is_free`, `core_item`.`item_type`, `core_item`.`is_ordered`, `core_item`.`download_file`, `core_item`.`downloads`, `core_item`.`views`, `core_item`.`category_id`, `core_item`.`created_at`, `core_item`.`updated_at` FROM `core_item` INNER JOIN `core_order_items` ON (`core_item`.`id` = `core_order_items`.`item_id`) WHERE `core_order_items`.`order_id` = 1; args=(1,)
DEBUG 2020-09-22 01:10:02,006 utils 6852 13872 (0.000) SELECT COUNT(*) AS `__count` FROM `core_item` INNER JOIN `core_order_items` ON (`core_item`.`id` = `core_order_items`.`item_id`) WHERE `core_order_items`.`order_id` = 1; args=(1,)
DEBUG 2020-09-22 01:10:02,052 utils 6852 13872 (0.000) SELECT `users_user`.`id`, `users_user`.`password`, `users_user`.`last_login`, `users_user`.`is_superuser`, `users_user`.`first_name`, `users_user`.`last_name`, `users_user`.`is_staff`, `users_user`.`is_active`, `users_user`.`date_joined`, `users_user`.`ip_address`, `users_user`.`username`, `users_user`.`image`, `users_user`.`email` FROM `users_user` WHERE `users_user`.`id` = 1 LIMIT 21; args=(1,)
DEBUG 2020-09-22 01:10:02,103 utils 6852 13872 (0.000) SELECT `auth_group`.`id`, `auth_group`.`name` FROM `auth_group` INNER JOIN `users_user_groups` ON (`auth_group`.`id` = `users_user_groups`.`group_id`) WHERE `users_user_groups`.`user_id` = 1; args=(1,)
DEBUG 2020-09-22 01:10:02,144 utils 6852 13872 (0.000) SELECT `auth_permission`.`id`, `auth_permission`.`name`, `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `users_user_user_permissions` ON (`auth_permission`.`id` = `users_user_user_permissions`.`permission_id`) INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `users_user_user_permissions`.`user_id` = 1 ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(1,)
INFO 2020-09-22 01:10:02,189 basehttp 6852 13872 "GET /api/cart-list HTTP/1.1" 200 2213
